MARCA_ITV,COUNT
"ARENA",3
"BMW",12
"CECOTEC",10
"DIMEN",1
"DIMENTRO",1
"E RIDE PRO",3
"EFUN",50
"FELQ",6
"HONDA",5
"HORWIN",2
"KAINING",1
"NEXT",21
"NEXTELECTRICMOTORS",3
"NIU",29
"PIAGGIO",2
"QUAZZAR",1
"RAY ELECTRIC MOTORS",1
"RIEJU",3
"SAKURA",1
"SEGWAY",12
"SILENCE",241
"STARK",47
"SUPER SOCO",5
"SURRON",3
"ULTRAVIOLETTE AUTOMOTIVE PRIVA",11
"VELCA",57
"VERGE",1
"VMOTO",3
"YADEA",1
"ZERO MOTORCYCLES",31
