FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"02022026","0","","VELCA","EON","0","2.14","2","SEIXO, O (TOMIÑO)","PO","M","02022026","36740","D","","B00","36054","TOMIÑO","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"02022026","0","","EFUN","TIGER 100","0","1.36","2","TIELMES","M","SG","02022026","28550","D","","B00","28146","TIELMES","7.10","A1","","04","01","101","306","L3e","","48","0400","BEV","020100","","","","",""
"02022026","0","","SILENCE","S01","0","1.35","2","VALLADOLID","VA","ZA","02022026","47012","D","","B00","47186","VALLADOLID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"02022026","0","","EFUN","DEER 100","0","1.36","2","SITGES","B","B","02022026","08870","D","","B00","08270","SITGES","7.10","A1","","01","00","88","262","L3e","","38","0400","BEV","013100","","","","",""
"02022026","0","","STARK","VARG","0","1.74","1","PIEDRALAVES","AV","M","02022026","05440","X","","B00","05187","PIEDRALAVES","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"02022026","0","","VELCA","EON","0","2.14","2","ALCÚDIA, L'","V","MU","02022026","46250","D","","B00","46019","L ALCUDIA","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"02022026","0","","SILENCE","S01","0","1.35","2","MADRID","M","M","02022026","28002","D","","B00","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"02022026","0","","SILENCE","S01","0","1.35","2","","B","B","02022026","08110","D","","B00","08125","MONTCADA I REIXAC","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"02022026","0","","VELCA","EON","0","2.14","2","VILLALBILLA","M","SG","02022026","28810","D","","B00","28172","VILLALBILLA","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"02022026","0","","EFUN","LION","125","2.14","2","VALLADOLID","VA","BU","02022026","47007","D","","B00","47186","VALLADOLID","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"02022026","0","","VELCA","EON","0","2.14","2","TORRE DEL MAR","MA","MA","02022026","29740","D","","B00","29094","VELEZ MALAGA","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"02022026","0","","VELCA","EON","0","2.14","2","MADRID","M","SG","02022026","28038","D","","B00","28079","MADRID","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"02022026","0","","VELCA","EON","0","2.14","2","FRANQUESES DEL VALLES, L","B","B","02022026","08520","D","","B00","08086","LES FRANQUESES VALLE","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
