FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"30062026","0","","ZONTES","125C","Illes Balears","Illes Balears","125"
"30062026","0","","QJMOTOR","FORT 125 N E5+","Alicante/Alacant","Comunidad Valenciana","125"
"30062026","0","","BMW","K 1600 GTL","Barcelona","Cataluña","1649"
"30062026","0","","BAJAJ","PULSAR NS 400 Z","Alicante/Alacant","Comunidad Valenciana","373"
"30062026","0","","ZONTES","703RR","Lleida","Cataluña","699"
"30062026","0","","KTM","KTM 790 DUKE","Barcelona","Cataluña","799"
"30062026","0","","YAMAHA","MT-09","Huesca","Aragón","890"
"30062026","0","","HONDA","ADV 350","Málaga","Andalucía","330"
"30062026","0","","YAMAHA","XMAX 300","Madrid","Comunidad de Madrid","292"
"30062026","0","","HONDA","CBF 125","Málaga","Andalucía","125"
"30062026","0","","HONDA","FORZA125","Valencia/València","Comunidad Valenciana","125"
"30062026","0","","BMW","R 1300 GS","Barcelona","Cataluña","1300"
"30062026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"30062026","0","","SYM","SYMPHONY 125","Lleida","Cataluña","125"
"30062026","0","","CYCLONE","RX2","Cantabria","Cantabria","124"
"30062026","0","","TRIUMPH","SCRAMBLER 900","Huesca","Aragón","900"
"30062026","0","","BMW","R 1300 GS ADVENTURE","Granada","Andalucía","1300"
"30062026","0","","SHERCO","125 SE-R","Valencia/València","Comunidad Valenciana","125"
"30062026","0","","YAMAHA","NMAX 125","Valencia/València","Comunidad Valenciana","125"
"30062026","0","","APRILIA","SR GT 125","Bizkaia","País Vasco","125"
"30062026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"30062026","0","","BMW","F 800 GS","Barcelona","Cataluña","895"
"30062026","0","","HONDA","SH125i","Málaga","Andalucía","125"
"30062026","0","","BMW","R 1300 GS","Albacete","Castilla-La Mancha","1300"
"30062026","0","","KYMCO","AGILITY S","Cantabria","Cantabria","125"
"30062026","0","","HONDA","CB 125 F","Coruña (A)","Galicia","124"
"30062026","0","","HONDA","Rebel 500","Valencia/València","Comunidad Valenciana","471"
"30062026","0","","APRILIA","TUAREG 660","Huelva","Andalucía","659"
"30062026","0","","YAMAHA","TRACER 700","Málaga","Andalucía","689"
"30062026","0","","BMW","S 1000 XR","Pontevedra","Galicia","999"
"30062026","0","","SYM","SYMPHONY 125","Tarragona","Cataluña","125"
"30062026","0","","KTM","KTM 125 DUKE","Zaragoza","Aragón","125"
"30062026","0","","HONDA","SH Mode 125","Barcelona","Cataluña","125"
"30062026","0","","HARLEY-DAVIDSON","STREET BOB","Madrid","Comunidad de Madrid","1923"
"30062026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"30062026","0","","HONDA","SH350i","Barcelona","Cataluña","330"
