FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"11062026","0","","APRILIA","SR GT 400","Málaga","Andalucía","399"
"11062026","0","","SUZUKI","GSX-S125","Sevilla","Andalucía","124"
"11062026","0","","CFMOTO","125 NK","Zaragoza","Aragón","124"
"11062026","0","","SYM","SYMPHONY 125","Murcia","Región de Murcia","125"
"11062026","0","","SYM","SYMPHONY 125","Illes Balears","Illes Balears","125"
"11062026","0","","HONDA","PCX 125","Málaga","Andalucía","125"
"11062026","0","","HONDA","ADV 750","Palmas (Las)","Canarias","745"
"11062026","0","","HONDA","ADV 350","Málaga","Andalucía","330"
"11062026","0","","BAJAJ","PULSAR NS 400 Z","Barcelona","Cataluña","373"
"11062026","0","","YAMAHA","NMAX 125","Valencia/València","Comunidad Valenciana","125"
"11062026","0","","KYMCO","PEOPLE S 125 E5+","Gipuzkoa","País Vasco","125"
"11062026","0","","HONDA","PCX 125","Murcia","Región de Murcia","125"
"11062026","0","","YAMAHA","MT-07","Alicante/Alacant","Comunidad Valenciana","689"
"11062026","0","","HONDA","VISION 110","Barcelona","Cataluña","109"
"11062026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"11062026","0","","VOGE","DS900X","Lleida","Cataluña","895"
"11062026","0","","SYM","JET X","Almería","Andalucía","125"
"11062026","0","","SYM","ADX 300 TCS","Girona","Cataluña","278"
"11062026","0","","YAMAHA","XSR-700","Málaga","Andalucía","689"
"11062026","0","","HONDA","VISION 110","Barcelona","Cataluña","109"
"11062026","0","","YAMAHA","MT-09","Valencia/València","Comunidad Valenciana","890"
"11062026","0","","PIAGGIO","LIBERTY 125 ABS","Illes Balears","Illes Balears","124"
"11062026","0","","MACBOR","MONTANA XR1 125 EVO","Sevilla","Andalucía","124"
"11062026","0","","ZONTES","368G","Murcia","Región de Murcia","368"
"11062026","0","","PEUGEOT","KISBEE M","Madrid","Comunidad de Madrid","125"
"11062026","0","","HONDA","VISION 110","Girona","Cataluña","109"
"11062026","0","","ZONTES","125X","Murcia","Región de Murcia","125"
"11062026","0","","HONDA","PCX 125","Cádiz","Andalucía","125"
"11062026","0","","HONDA","ADV 350","Alicante/Alacant","Comunidad Valenciana","330"
"11062026","0","","SYM","JET 14","Granada","Andalucía","125"
"11062026","0","","ZONTES","368G","Málaga","Andalucía","368"
"11062026","0","","BETA","N/A","Asturias","Principado de Asturias","190"
"11062026","0","","QJMOTOR","SRT 900 S","Granada","Andalucía","904"
