FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"15062026","0","","BMW","F 900 GS","Badajoz","Extremadura","895"
"15062026","0","","HONDA","CB650RA","Teruel","Aragón","649"
"15062026","0","","BMW","R 1300 GS","Madrid","Comunidad de Madrid","1300"
"15062026","0","","YAMAHA","MT-09","Madrid","Comunidad de Madrid","890"
"15062026","0","","HONDA","ADV 750","Málaga","Andalucía","745"
"15062026","0","","VOGE","R125S","Cádiz","Andalucía","125"
"15062026","0","","KAWASAKI","Z900","Granada","Andalucía","948"
"15062026","0","","YAMAHA","XSR-125","Madrid","Comunidad de Madrid","125"
"15062026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"15062026","0","","VOGE","SR1","Castellón/Castelló","Comunidad Valenciana","125"
"15062026","0","","KAWASAKI","NINJA ZX-6R","Barcelona","Cataluña","636"
"15062026","0","","HONDA","ADV 350","Alicante/Alacant","Comunidad Valenciana","330"
"15062026","0","","ZONTES","125X","Zaragoza","Aragón","125"
"15062026","0","","VOGE","SR1","Palencia","Castilla y León","125"
"15062026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"15062026","0","","YAMAHA","XMAX 125","Pontevedra","Galicia","125"
"15062026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"15062026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"15062026","0","","YAMAHA","XTZ 700 Tenere","Illes Balears","Illes Balears","689"
"15062026","0","","KEEWAY","ICON 125 S","Barcelona","Cataluña","124"
"15062026","0","","ZONTES","ZT125-G1","Ciudad Real","Castilla-La Mancha","125"
"15062026","0","","APRILIA","SR GT 125","Madrid","Comunidad de Madrid","125"
"15062026","0","","KYMCO","AGILITY S","Alicante/Alacant","Comunidad Valenciana","125"
"15062026","0","","KYMCO","AGILITY S","Rioja (La)","La Rioja","125"
"15062026","0","","HONDA","PCX 125","Gipuzkoa","País Vasco","125"
"15062026","0","","ZONTES","703RR","Valencia/València","Comunidad Valenciana","699"
"15062026","0","","ZONTES","125X","Granada","Andalucía","125"
"15062026","0","","VOGE","SR3","Palmas (Las)","Canarias","244"
"15062026","0","","INDIAN","SCOUT SIXTY CLASSIC","Valencia/València","Comunidad Valenciana","1000"
"15062026","0","","SYM","JET 14","Cantabria","Cantabria","125"
"15062026","0","","YAMAHA","NMAX 125","Málaga","Andalucía","125"
"15062026","0","","MACBOR","EIGHT MILE 125 LC","Illes Balears","Illes Balears","124"
"15062026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"15062026","0","","YAMAHA","R125","Madrid","Comunidad de Madrid","125"
"15062026","0","","YAMAHA","NMAX 125","Valencia/València","Comunidad Valenciana","125"
"15062026","0","","KYMCO","AGILITY S","Sevilla","Andalucía","125"
"15062026","0","","HONDA","FORZA125","Granada","Andalucía","125"
"15062026","0","","ZONTES","125X","Pontevedra","Galicia","125"
"15062026","0","","VOGE","SR1","Sevilla","Andalucía","125"
"15062026","0","","YAMAHA","RayZR 125","Illes Balears","Illes Balears","125"
"15062026","0","","ZONTES","125E","Illes Balears","Illes Balears","125"
"15062026","0","","MORBIDELLI","N125V","Barcelona","Cataluña","125"
"15062026","0","","KYMCO","AGILITY S","Alicante/Alacant","Comunidad Valenciana","125"
"15062026","0","","MACBOR","MONTANA XR5 510 E5+","Barcelona","Cataluña","498"
"15062026","0","","ZONTES","703RR","Valencia/València","Comunidad Valenciana","699"
"15062026","0","","HONDA","NC 750 X","Palmas (Las)","Canarias","745"
"15062026","0","","ZONTES","125X","Málaga","Andalucía","125"
"15062026","0","","ROYAL ENFIELD","HIMALAYAN 452","Granada","Andalucía","452"
"15062026","0","","ZONTES","125X","Navarra","Comunidad Foral de Navarra","125"
"15062026","0","","BMW","F 900 XR","Asturias","Principado de Asturias","895"
"15062026","0","","YAMAHA","XMAX 125","Castellón/Castelló","Comunidad Valenciana","125"
"15062026","0","","TRIUMPH","STREET TRIPLE RS","Barcelona","Cataluña","765"
"15062026","0","","YAMAHA","XSR-125","Barcelona","Cataluña","125"
"15062026","0","","HONDA","PCX 125","Valencia/València","Comunidad Valenciana","125"
"15062026","0","","HONDA","VISION 110","Illes Balears","Illes Balears","109"
"15062026","0","","YAMAHA","R125","Barcelona","Cataluña","125"
"15062026","0","","RIEJU","NKD 125","Madrid","Comunidad de Madrid","124"
