FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"17062026","0","","CYCLONE","LS-Z","Madrid","Comunidad de Madrid","124"
"17062026","0","","SYM","SYMPHONY 125","Santa Cruz de Tenerife","Canarias","125"
"17062026","0","","HONDA","PCX 125","Santa Cruz de Tenerife","Canarias","125"
"17062026","0","","SYM","JET 14","Gipuzkoa","País Vasco","125"
"17062026","0","","MITT","TY125T-26G","Málaga","Andalucía","125"
"17062026","0","","PEUGEOT","PULSION EVO","Jaén","Andalucía","125"
"17062026","0","","VOGE","625DSX","Girona","Cataluña","581"
"17062026","0","","TRIUMPH","SPEED 400","Lleida","Cataluña","398"
"17062026","0","","HONDA","SH350i","Barcelona","Cataluña","330"
"17062026","0","","YAMAHA","Tracer 9 GT","Barcelona","Cataluña","890"
"17062026","0","","ZONTES","125X","Málaga","Andalucía","125"
"17062026","0","","YAMAHA","XMAX 125","Barcelona","Cataluña","125"
"17062026","0","","HONDA","VISION 110","Barcelona","Cataluña","109"
"17062026","0","","HONDA","FORZA 750","Toledo","Castilla-La Mancha","745"
"17062026","0","","VOGE","625DSX","Granada","Andalucía","581"
"17062026","0","","YAMAHA","TMAX 560","Madrid","Comunidad de Madrid","562"
"17062026","0","","KAWASAKI","VERSYS 650","Madrid","Comunidad de Madrid","649"
"17062026","0","","VOGE","DS900X","Madrid","Comunidad de Madrid","895"
"17062026","0","","YAMAHA","TRICITY 125","Sevilla","Andalucía","125"
"17062026","0","","ZONTES","368G","Coruña (A)","Galicia","368"
"17062026","0","","MH MOTORCYCLES","VR10","Cádiz","Andalucía","124"
"17062026","0","","VOGE","625DSX","Jaén","Andalucía","581"
"17062026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"17062026","0","","YAMAHA","RayZR 125","Badajoz","Extremadura","125"
"17062026","0","","BMW","F 900 XR","Alicante/Alacant","Comunidad Valenciana","895"
"17062026","0","","HONDA","CB500FAC","Ourense","Galicia","471"
"17062026","0","","ZONTES","125X","Málaga","Andalucía","125"
"17062026","0","","YAMAHA","MT-07","Girona","Cataluña","689"
"17062026","0","","HONDA","FORZA125","Málaga","Andalucía","125"
"17062026","0","","ZONTES","125X","Toledo","Castilla-La Mancha","125"
"17062026","0","","HONDA","SH350i","Girona","Cataluña","330"
"17062026","0","","MACBOR","MONTANA XR1 125 EVO","Álava/Araba","País Vasco","124"
"17062026","0","","VOGE","R125S","Madrid","Comunidad de Madrid","125"
"17062026","0","","BMW","C 400 GT","Córdoba","Andalucía","350"
"17062026","0","","FANTIC MOTOR","---","Granada","Andalucía","125"
"17062026","0","","KEEWAY","VERSILIA 125","Coruña (A)","Galicia","125"
"17062026","0","","YAMAHA","R125","Barcelona","Cataluña","125"
"17062026","0","","MITT","125 DESERT","Barcelona","Cataluña","125"
"17062026","0","","HONDA","ADV 350","Barcelona","Cataluña","330"
"17062026","0","","PIAGGIO","VESPA PRIMAVERA 125","Álava/Araba","País Vasco","124"
"17062026","0","","ZONTES","125X","Castellón/Castelló","Comunidad Valenciana","125"
"17062026","0","","KEEWAY","ICON 125 S","Illes Balears","Illes Balears","124"
"17062026","0","","ZONTES","368D","Jaén","Andalucía","368"
"17062026","0","","SUZUKI","V-Strom 800","Palmas (Las)","Canarias","776"
"17062026","0","","HONDA","XL750 Transalp","Cantabria","Cantabria","755"
"17062026","0","","HONDA","SH Mode 125","Barcelona","Cataluña","125"
"17062026","0","","PIAGGIO","MEDLEY 125","Illes Balears","Illes Balears","125"
"17062026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"17062026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"17062026","0","","SYM","SYMPHONY 125","Tarragona","Cataluña","125"
"17062026","0","","ZONTES","125X","Jaén","Andalucía","125"
"17062026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"17062026","0","","HONDA","PCX 125","Cádiz","Andalucía","125"
"17062026","0","","VOGE","SR1ADV","Granada","Andalucía","125"
"17062026","0","","SUZUKI","GSX-S 1000","Madrid","Comunidad de Madrid","999"
"17062026","0","","ZONTES","368G","Alicante/Alacant","Comunidad Valenciana","368"
"17062026","0","","PIAGGIO","VESPA PRIMAVERA 125","Cádiz","Andalucía","124"
"17062026","0","","HUSQVARNA","HUSQVARNA 701 SUPERMOT","Madrid","Comunidad de Madrid","693"
