FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"16062026","0","","VOGE","DS900X","Valencia/València","Comunidad Valenciana","895"
"16062026","0","","HONDA","ADV 350","Coruña (A)","Galicia","330"
"16062026","0","","HONDA","NX500","Cáceres","Extremadura","471"
"16062026","0","","KEEWAY","GEMMA","Burgos","Castilla y León","117"
"16062026","0","","HONDA","NC 750 X","Barcelona","Cataluña","745"
"16062026","0","","PIAGGIO","MEDLEY 200","Barcelona","Cataluña","174"
"16062026","0","","KEEWAY","VIESTE 125","Granada","Andalucía","125"
"16062026","0","","SYM","JET X","Illes Balears","Illes Balears","125"
"16062026","0","","KTM","KTM 390 ADVENTURE R","Lleida","Cataluña","399"
"16062026","0","","HONDA","CB 125 F","Málaga","Andalucía","124"
"16062026","0","","TM MOTO","N.A.","Valladolid","Castilla y León","299"
"16062026","0","","HONDA","SH350i","Santa Cruz de Tenerife","Canarias","330"
"16062026","0","","HONDA","CB1000SP","Palmas (Las)","Canarias","1000"
"16062026","0","","ROYAL ENFIELD","SUPER METEOR 650","Córdoba","Andalucía","648"
"16062026","0","","YAMAHA","NMAX 125","Almería","Andalucía","125"
"16062026","0","","HONDA","XL750 Transalp","Girona","Cataluña","755"
"16062026","0","","YAMAHA","MT-03","Alicante/Alacant","Comunidad Valenciana","321"
"16062026","0","","YAMAHA","YZF-R9","Barcelona","Cataluña","890"
"16062026","0","","QJMOTOR","MTX 125 E5+","Santa Cruz de Tenerife","Canarias","125"
"16062026","0","","YAMAHA","XMAX 125","Valencia/València","Comunidad Valenciana","125"
"16062026","0","","CYCLONE","RX2","Toledo","Castilla-La Mancha","124"
"16062026","0","","KAWASAKI","Z650","Granada","Andalucía","649"
"16062026","0","","HONDA","SH125i","Girona","Cataluña","125"
"16062026","0","","HONDA","FORZA 750","Barcelona","Cataluña","745"
"16062026","0","","SYM","SYMPHONY 125","Santa Cruz de Tenerife","Canarias","125"
"16062026","0","","APRILIA","SR GT 125","Valladolid","Castilla y León","125"
"16062026","0","","HONDA","CL500","Illes Balears","Illes Balears","471"
"16062026","0","","SUZUKI","GSX-S125","Cáceres","Extremadura","124"
"16062026","0","","HONDA","FORZA 750","Barcelona","Cataluña","745"
"16062026","0","","ZONTES","125X","Pontevedra","Galicia","124"
"16062026","0","","KYMCO","AGILITY S","Illes Balears","Illes Balears","125"
"16062026","0","","VOGE","R125S","Madrid","Comunidad de Madrid","125"
"16062026","0","","HONDA","SH125i","Málaga","Andalucía","125"
"16062026","0","","BMW","R 1300 RS","Madrid","Comunidad de Madrid","1300"
"16062026","0","","YAMAHA","XMAX 125","Valencia/València","Comunidad Valenciana","125"
"16062026","0","","HONDA","VISION 110","Girona","Cataluña","109"
"16062026","0","","BMW","F 900 R","Granada","Andalucía","895"
"16062026","0","","VOGE","SR1ADV","Jaén","Andalucía","125"
"16062026","0","","HONDA","SH Mode 125","Granada","Andalucía","125"
"16062026","0","","HONDA","GB350S","Barcelona","Cataluña","348"
"16062026","0","","VOGE","SR3","Tarragona","Cataluña","244"
"16062026","0","","HONDA","CMX1100","Ourense","Galicia","1084"
"16062026","0","","PIAGGIO","LIBERTY 125 ABS","Illes Balears","Illes Balears","124"
"16062026","0","","VOGE","R125S","Coruña (A)","Galicia","125"
"16062026","0","","HONDA","CRF 300 L","Barcelona","Cataluña","286"
"16062026","0","","KAWASAKI","Z500","Cádiz","Andalucía","451"
"16062026","0","","VOGE","SR16","Sevilla","Andalucía","125"
"16062026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"16062026","0","","HUSQVARNA","HUSQVARNA SVARTPILEN 4","Barcelona","Cataluña","399"
"16062026","0","","CYCLONE","RX2","Asturias","Principado de Asturias","124"
"16062026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"16062026","0","","HONDA","ST125A","Cáceres","Extremadura","124"
"16062026","0","","KYMCO","DTX","Almería","Andalucía","124"
"16062026","0","","KTM","KTM 350 EXC-F","Castellón/Castelló","Comunidad Valenciana","350"
"16062026","0","","BMW","C 400 X","Madrid","Comunidad de Madrid","350"
"16062026","0","","QJMOTOR","MTX 125 E5+","Barcelona","Cataluña","125"
"16062026","0","","LETBE","FLYGON","Pontevedra","Galicia","125"
"16062026","0","","HONDA","PCX 125","Alicante/Alacant","Comunidad Valenciana","125"
"16062026","0","","KAWASAKI","Z500","Barcelona","Cataluña","451"
"16062026","0","","YAMAHA","MT-07","Málaga","Andalucía","689"
"16062026","0","","HONDA","FORZA 350","Illes Balears","Illes Balears","330"
"16062026","0","","YAMAHA","NMAX 125","Murcia","Región de Murcia","125"
"16062026","0","","YAMAHA","NMAX 125","Málaga","Andalucía","125"
"16062026","0","","DAYANG","SAIGA125","Lleida","Cataluña","125"
"16062026","0","","ZONTES","703F","Madrid","Comunidad de Madrid","699"
"16062026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"16062026","0","","MACBOR","ROCKSTER 125 EVO E5+","Tarragona","Cataluña","125"
"16062026","0","","VOGE","DS900X","León","Castilla y León","895"
"16062026","0","","KTM","KTM 390 ENDURO R","Badajoz","Extremadura","399"
"16062026","0","","LETBE","HJ125T-5B","Illes Balears","Illes Balears","125"
"16062026","0","","YAMAHA","XMAX 300","Alicante/Alacant","Comunidad Valenciana","292"
"16062026","0","","HONDA","PCX 125","Barcelona","Cataluña","125"
"16062026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"16062026","0","","HONDA","CBR 650 R","Valencia/València","Comunidad Valenciana","649"
"16062026","0","","HONDA","PCX 125","Zaragoza","Aragón","125"
"16062026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"16062026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"16062026","0","","BMW","F 800 GS","Barcelona","Cataluña","895"
"16062026","0","","YAMAHA","NMAX 125","Málaga","Andalucía","125"
"16062026","0","","HONDA","PCX 125","Madrid","Comunidad de Madrid","125"
"16062026","0","","HONDA","CB750 Hornet","Navarra","Comunidad Foral de Navarra","755"
"16062026","0","","MITT","EMPEROR","Pontevedra","Galicia","125"
"16062026","0","","ZONTES","125X","Sevilla","Andalucía","125"
"16062026","0","","HONDA","PCX 125","Illes Balears","Illes Balears","125"
"16062026","0","","QJMOTOR","SRK 125 S E5+","Huelva","Andalucía","125"
"16062026","0","","SYM","JET 14","Alicante/Alacant","Comunidad Valenciana","125"
"16062026","0","","ZONTES","368G","Madrid","Comunidad de Madrid","368"
"16062026","0","","APRILIA","SR GT 125","Cádiz","Andalucía","125"
"16062026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"16062026","0","","SYM","JET X","Gipuzkoa","País Vasco","125"
"16062026","0","","ZONTES","125X","Huelva","Andalucía","125"
"16062026","0","","ZONTES","ZT125-Z2","Illes Balears","Illes Balears","125"
"16062026","0","","HUSQVARNA","HUSQVARNA FE 350","Illes Balears","Illes Balears","350"
"16062026","0","","SHERCO","N.A","Barcelona","Cataluña","125"
"16062026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"16062026","0","","HONDA","PCX 125","Alicante/Alacant","Comunidad Valenciana","125"
"16062026","0","","PIAGGIO","LIBERTY 125 ABS","Illes Balears","Illes Balears","124"
"16062026","0","","RIEJU","X-OVER 357","Teruel","Aragón","330"
"16062026","0","","VOGE","DS800X RALLY","Barcelona","Cataluña","798"
"16062026","0","","ZONTES","125M","Málaga","Andalucía","125"
"16062026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"16062026","0","","ZONTES","125X","Cádiz","Andalucía","125"
"16062026","0","","SYM","SYMPHONY 125","Cádiz","Andalucía","125"
"16062026","0","","SYM","JET 14","Girona","Cataluña","125"
"16062026","0","","HONDA","PCX 125","Granada","Andalucía","125"
"16062026","0","","PEUGEOT","DJANGO","Valencia/València","Comunidad Valenciana","125"
"16062026","0","","BENELLI","TRK 702","Valencia/València","Comunidad Valenciana","698"
"16062026","0","","KAWASAKI","NINJA ZX-6R","Málaga","Andalucía","636"
"16062026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"16062026","0","","MACBOR","ROCKSTER FLAT 125 EVO","Illes Balears","Illes Balears","125"
"16062026","0","","KYMCO","DTX","Valencia/València","Comunidad Valenciana","321"
"16062026","0","","YAMAHA","MT-07","Jaén","Andalucía","689"
"16062026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"16062026","0","","ZONTES","125X","Alicante/Alacant","Comunidad Valenciana","125"
"16062026","0","","KEEWAY","RKS 125","Asturias","Principado de Asturias","124"
"16062026","0","","KAWASAKI","VERSYS 1100","Barcelona","Cataluña","1099"
"16062026","0","","HONDA","PCX 125","Santa Cruz de Tenerife","Canarias","125"
"16062026","0","","DUCATI","PANIGALE V2","Madrid","Comunidad de Madrid","890"
"16062026","0","","ZONTES","125X","Huelva","Andalucía","125"
"16062026","0","","KAWASAKI","Z900","Navarra","Comunidad Foral de Navarra","948"
"16062026","0","","ZONTES","ZT125-G1","Gipuzkoa","País Vasco","125"
"16062026","0","","MACBOR","MONTANA XR5 510 E5+","Barcelona","Cataluña","498"
"16062026","0","","HONDA","FORZA 350","Barcelona","Cataluña","330"
"16062026","0","","RIEJU","N/A","Girona","Cataluña","297"
"16062026","0","","KYMCO","DTX","Barcelona","Cataluña","124"
"16062026","0","","VOGE","SR1","Málaga","Andalucía","125"
"16062026","0","","KTM","KTM 390 DUKE","Cáceres","Extremadura","399"
"16062026","0","","BMW","R 1300 RS","Burgos","Castilla y León","1300"
"16062026","0","","HONDA","FORZA 750","Madrid","Comunidad de Madrid","745"
"16062026","0","","KTM","KTM 390 SMC R","Bizkaia","País Vasco","399"
"16062026","0","","YAMAHA","XMAX 300","Toledo","Castilla-La Mancha","292"
"16062026","0","","SYM","ADX 300 TCS","Barcelona","Cataluña","278"
"16062026","0","","QJMOTOR","ATR 125 E5+","Valencia/València","Comunidad Valenciana","125"
"16062026","0","","ZONTES","125X","Cádiz","Andalucía","125"
"16062026","0","","HONDA","PCX 125","Cádiz","Andalucía","125"
"16062026","0","","KTM","KTM 690 SMC R","Ciudad Real","Castilla-La Mancha","693"
"16062026","0","","ZONTES","368G","Sevilla","Andalucía","368"
"16062026","0","","MACBOR","MONTANA XR1 125 EVO","Girona","Cataluña","124"
"16062026","0","","VOGE","DS800X RALLY","Álava/Araba","País Vasco","798"
"16062026","0","","VOGE","625DSX","Coruña (A)","Galicia","581"
"16062026","0","","KYMCO","DTX","Almería","Andalucía","321"
"16062026","0","","KYMCO","DTX","Jaén","Andalucía","321"
"16062026","0","","KYMCO","SKYTOWN 125","Illes Balears","Illes Balears","125"
"16062026","0","","MOTO GUZZI","V7 SPORT","Málaga","Andalucía","853"
"16062026","0","","VOGE","SR1ADV","Pontevedra","Galicia","125"
"16062026","0","","MACBOR","MONTANA XR1 125 EVO","Málaga","Andalucía","124"
"16062026","0","","DUCATI","MULTISTRADA V2","Barcelona","Cataluña","890"
"16062026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"16062026","0","","HONDA","CB 125 F","Madrid","Comunidad de Madrid","124"
"16062026","0","","KYMCO","SKYTOWN 125","Valladolid","Castilla y León","125"
"16062026","0","","ZONTES","368D","Barcelona","Cataluña","368"
"16062026","0","","ZONTES","703RR","Palmas (Las)","Canarias","699"
"16062026","0","","BMW","F 900 GS","Barcelona","Cataluña","895"
"16062026","0","","HONDA","ADV 350","Pontevedra","Galicia","330"
"16062026","0","","KTM","KTM 990 RC R","Santa Cruz de Tenerife","Canarias","947"
"16062026","0","","CFMOTO","450MT","Barcelona","Cataluña","449"
"16062026","0","","KYMCO","AGILITY S","Cádiz","Andalucía","125"
"16062026","0","","BENELLI","BKX 125","Coruña (A)","Galicia","125"
"16062026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"16062026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"16062026","0","","HONDA","CB650RA","Illes Balears","Illes Balears","649"
"16062026","0","","VERTIGO MOTORS","VERTIGO NITRO 250","Girona","Cataluña","247"
"16062026","0","","YAMAHA","NMAX 125","Valencia/València","Comunidad Valenciana","125"
"16062026","0","","MITT","GT-S","Murcia","Región de Murcia","125"
"16062026","0","","KYMCO","AGILITY S","Asturias","Principado de Asturias","125"
"16062026","0","","HONDA","FORZA125","Tarragona","Cataluña","125"
"16062026","0","","TRIUMPH","BONNEVILLE T120","Alicante/Alacant","Comunidad Valenciana","1200"
"16062026","0","","HONDA","XL750 Transalp","Madrid","Comunidad de Madrid","755"
"16062026","0","","VOGE","DS900X","Bizkaia","País Vasco","895"
"16062026","0","","SYM","JOYMAX Z 300 E5+","Alicante/Alacant","Comunidad Valenciana","278"
"16062026","0","","KYMCO","AGILITY S","Pontevedra","Galicia","125"
"16062026","0","","HONDA","ADV 350","Santa Cruz de Tenerife","Canarias","330"
"16062026","0","","CFMOTO","450MT","Alicante/Alacant","Comunidad Valenciana","449"
"16062026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"16062026","0","","SYM","SYMPHONY 125","Madrid","Comunidad de Madrid","125"
"16062026","0","","HONDA","XL750 Transalp","Illes Balears","Illes Balears","755"
"16062026","0","","ZONTES","125X","Valencia/València","Comunidad Valenciana","125"
"16062026","0","","YAMAHA","MT-09","Cádiz","Andalucía","890"
"16062026","0","","YAMAHA","XMAX 125","Huelva","Andalucía","125"
"16062026","0","","KYMCO","SUPER DINK GT 125 E5+","Murcia","Región de Murcia","124"
"16062026","0","","ZONTES","125D","Sevilla","Andalucía","125"
"16062026","0","","KYMCO","PEOPLE S 125 E5+","Murcia","Región de Murcia","125"
"16062026","0","","YAMAHA","NMAX 125","Málaga","Andalucía","125"
"16062026","0","","HONDA","PCX 125","Alicante/Alacant","Comunidad Valenciana","125"
"16062026","0","","ZONTES","125X","Huelva","Andalucía","125"
"16062026","0","","PIAGGIO","LIBERTY 125 ABS","Granada","Andalucía","124"
"16062026","0","","ZONTES","368G","Madrid","Comunidad de Madrid","368"
"16062026","0","","HONDA","NX500","Murcia","Región de Murcia","471"
"16062026","0","","HONDA","ADV 750","Badajoz","Extremadura","745"
"16062026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"16062026","0","","HONDA","FORZA125","Barcelona","Cataluña","125"
"16062026","0","","HONDA","ADV 750","Barcelona","Cataluña","745"
"16062026","0","","HONDA","NX500","Barcelona","Cataluña","471"
"16062026","0","","TRIUMPH","STREET TRIPLE RS","Valencia/València","Comunidad Valenciana","765"
"16062026","0","","HONDA","CB750 Hornet","Illes Balears","Illes Balears","755"
"16062026","0","","YAMAHA","NMAX 125","Málaga","Andalucía","125"
"16062026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"16062026","0","","YAMAHA","XMAX 125","Madrid","Comunidad de Madrid","125"
"16062026","0","","KYMCO","AGILITY S","Granada","Andalucía","125"
"16062026","0","","SYM","SYMPHONY 125","Illes Balears","Illes Balears","125"
"16062026","0","","YAMAHA","MT-09","Alicante/Alacant","Comunidad Valenciana","890"
