FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"23062026","0","","BMW","R 1300 GS ADVENTURE","Sevilla","Andalucía","1300"
"23062026","0","","SYM","SYMPHONY 125","Illes Balears","Illes Balears","125"
"23062026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"23062026","0","","WOTTAN","GT2","Asturias","Principado de Asturias","125"
"23062026","0","","HONDA","SH Mode 125","Granada","Andalucía","125"
"23062026","0","","ZONTES","125E","Barcelona","Cataluña","125"
"23062026","0","","ROYAL ENFIELD","HNTR 350","Salamanca","Castilla y León","349"
"23062026","0","","BMW","R 1300 GS ADVENTURE","Sevilla","Andalucía","1300"
"23062026","0","","BMW","R 1300 RS","Navarra","Comunidad Foral de Navarra","1300"
"23062026","0","","BMW","F 450 GS","Valencia/València","Comunidad Valenciana","420"
"23062026","0","","HONDA","SH125i","Sevilla","Andalucía","125"
"23062026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"23062026","0","","YAMAHA","XMAX 125","Cádiz","Andalucía","125"
"23062026","0","","RIEJU","X-OVER 357","Tarragona","Cataluña","330"
"23062026","0","","YAMAHA","XMAX 125","Gipuzkoa","País Vasco","125"
"23062026","0","","YAMAHA","XMAX 125","Barcelona","Cataluña","125"
"23062026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"23062026","0","","HONDA","NC 750 X","Cádiz","Andalucía","745"
"23062026","0","","TRS","TR1 300","Cantabria","Cantabria","294"
"23062026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"23062026","0","","PEUGEOT","KISBEE M","Málaga","Andalucía","125"
"23062026","0","","VOGE","SR16","Illes Balears","Illes Balears","125"
"23062026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"23062026","0","","PEUGEOT","DJANGO","Illes Balears","Illes Balears","125"
"23062026","0","","APRILIA","SR GT 125","Bizkaia","País Vasco","125"
"23062026","0","","MALCOR IBERICA","ROME","Cádiz","Andalucía","125"
"23062026","0","","TRIUMPH","STREET TRIPLE RS","Barcelona","Cataluña","765"
"23062026","0","","PEUGEOT","PM-01","Murcia","Región de Murcia","125"
"23062026","0","","SYM","JET 14","Málaga","Andalucía","125"
"23062026","0","","QJMOTOR","FORT 125 N E5+","Barcelona","Cataluña","125"
"23062026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"23062026","0","","QJMOTOR","ATR 125 E5+","Huelva","Andalucía","125"
"23062026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"23062026","0","","HONDA","FORZA125","Murcia","Región de Murcia","125"
"23062026","0","","YAMAHA","MT-09","Illes Balears","Illes Balears","890"
"23062026","0","","YAMAHA","XMAX 300","Barcelona","Cataluña","292"
"23062026","0","","ZONTES","125D","Melilla","Melilla","125"
"23062026","0","","VOGE","DS900X","Madrid","Comunidad de Madrid","895"
"23062026","0","","SYM","SYMPHONY 125","Girona","Cataluña","125"
"23062026","0","","ZONTES","125X","Santa Cruz de Tenerife","Canarias","125"
"23062026","0","","YAMAHA","NMAX 125","Tarragona","Cataluña","125"
"23062026","0","","SYM","SYMPHONY 125","Navarra","Comunidad Foral de Navarra","125"
"23062026","0","","ZONTES","125C","Cantabria","Cantabria","125"
"23062026","0","","BMW","C 400 GT","Murcia","Región de Murcia","350"
"23062026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"23062026","0","","HONDA","FORZA 750","Gipuzkoa","País Vasco","745"
"23062026","0","","YAMAHA","MT-07","Melilla","Melilla","689"
"23062026","0","","SUZUKI","GSX-8S","Madrid","Comunidad de Madrid","776"
"23062026","0","","YAMAHA","TMAX 560","Valencia/València","Comunidad Valenciana","562"
"23062026","0","","MORBIDELLI","T1002VX","Córdoba","Andalucía","997"
"23062026","0","","BMW","F 450 GS","Barcelona","Cataluña","420"
"23062026","0","","KYMCO","AGILITY S","Tarragona","Cataluña","125"
"23062026","0","","SYM","JET 14","Valencia/València","Comunidad Valenciana","125"
"23062026","0","","KTM","KTM 390 SMC R","León","Castilla y León","399"
"23062026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"23062026","0","","MACBOR","MONTANA XR1 125 EVO","Granada","Andalucía","124"
"23062026","0","","VOGE","DS900X","Pontevedra","Galicia","895"
"23062026","0","","MH MOTORCYCLES","VRT","Illes Balears","Illes Balears","124"
"23062026","0","","HONDA","SH125i","Málaga","Andalucía","125"
"23062026","0","","ZONTES","125C","Barcelona","Cataluña","125"
"23062026","0","","KYMCO","AGILITY S","Asturias","Principado de Asturias","125"
"23062026","0","","HONDA","PCX 125","Badajoz","Extremadura","125"
"23062026","0","","HONDA","VISION 110","Illes Balears","Illes Balears","109"
"23062026","0","","KYMCO","PEOPLE S 125 E5+","Barcelona","Cataluña","125"
"23062026","0","","HONDA","ADV 350","Girona","Cataluña","330"
"23062026","0","","ZONTES","368G","Granada","Andalucía","368"
"23062026","0","","VOGE","DS900X","Badajoz","Extremadura","895"
"23062026","0","","HONDA","FORZA 750","Barcelona","Cataluña","745"
"23062026","0","","HONDA","SH Mode 125","Alicante/Alacant","Comunidad Valenciana","125"
"23062026","0","","BMW","C 400 GT","Cuenca","Castilla-La Mancha","350"
"23062026","0","","BAJAJ","PULSAR NS 125","Barcelona","Cataluña","124"
"23062026","0","","HONDA","CL500","Madrid","Comunidad de Madrid","471"
"23062026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"23062026","0","","ZONTES","125X","Bizkaia","País Vasco","125"
"23062026","0","","ZONTES","368M","Illes Balears","Illes Balears","368"
"23062026","0","","SYM","SYMPHONY 125","Gipuzkoa","País Vasco","125"
"23062026","0","","HONDA","PCX 125","Málaga","Andalucía","125"
"23062026","0","","VOGE","SR1ADV","Madrid","Comunidad de Madrid","125"
"23062026","0","","YAMAHA","YZF-R3","Illes Balears","Illes Balears","321"
"23062026","0","","HONDA","PCX 125","Castellón/Castelló","Comunidad Valenciana","125"
"23062026","0","","SYM","SYMPHONY 125","Sevilla","Andalucía","125"
"23062026","0","","ZONTES","125X","Girona","Cataluña","125"
"23062026","0","","HONDA","VISION 110","Illes Balears","Illes Balears","109"
"23062026","0","","VOGE","DS900X","Lugo","Galicia","895"
"23062026","0","","CYCLONE","RA125 PLUS","Segovia","Castilla y León","124"
"23062026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"23062026","0","","VOGE","DS800X RALLY","Barcelona","Cataluña","798"
"23062026","0","","RIEJU","N/A","Barcelona","Cataluña","125"
"23062026","0","","BMW","F 900 GS","Murcia","Región de Murcia","895"
"23062026","0","","APRILIA","SR GT 125","Valencia/València","Comunidad Valenciana","125"
"23062026","0","","BMW","F 800 GS","Cádiz","Andalucía","895"
"23062026","0","","YAMAHA","NMAX 125","Córdoba","Andalucía","125"
"23062026","0","","ZONTES","703F","Valencia/València","Comunidad Valenciana","699"
"23062026","0","","YAMAHA","Tracer 9 GT","León","Castilla y León","890"
"23062026","0","","BMW","M 1000 R","Sevilla","Andalucía","999"
"23062026","0","","SYM","SYMPHONY 125","Asturias","Principado de Asturias","125"
"23062026","0","","VOGE","R125","Palmas (Las)","Canarias","125"
"23062026","0","","YAMAHA","MT-125","Toledo","Castilla-La Mancha","125"
"23062026","0","","TRIUMPH","SPEED 400","Barcelona","Cataluña","398"
"23062026","0","","TRIUMPH","BONNEVILLE T100","Pontevedra","Galicia","900"
"23062026","0","","PIAGGIO","VESPA PRIMAVERA 125","Málaga","Andalucía","124"
"23062026","0","","YAMAHA","TRICITY 125","Castellón/Castelló","Comunidad Valenciana","125"
"23062026","0","","KYMCO","SUPER DINK GT 125 E5+","Asturias","Principado de Asturias","124"
"23062026","0","","PIAGGIO","LIBERTY 125 ABS","Bizkaia","País Vasco","124"
"23062026","0","","KYMCO","AGILITY S","Asturias","Principado de Asturias","125"
"23062026","0","","VOGE","DS800X RALLY","Barcelona","Cataluña","798"
"23062026","0","","KAWASAKI","NINJA 650","Madrid","Comunidad de Madrid","649"
"23062026","0","","ZONTES","125X","Illes Balears","Illes Balears","125"
"23062026","0","","YAMAHA","NMAX 125","Madrid","Comunidad de Madrid","125"
"23062026","0","","HONDA","PCX 125","Barcelona","Cataluña","125"
"23062026","0","","CYCLONE","RX2","Valladolid","Castilla y León","124"
"23062026","0","","ZONTES","125C","Sevilla","Andalucía","125"
"23062026","0","","BAJAJ","PULSAR NS 125","Barcelona","Cataluña","124"
"23062026","0","","SYM","JOYMAX Z 300 E5+","Sevilla","Andalucía","278"
"23062026","0","","YAMAHA","RayZR 125","Valladolid","Castilla y León","125"
"23062026","0","","SUZUKI","V-Strom 800","Barcelona","Cataluña","776"
"23062026","0","","ZONTES","125X","Málaga","Andalucía","124"
"23062026","0","","KYMCO","AGILITY S","Málaga","Andalucía","125"
"23062026","0","","HONDA","FORZA 750","Granada","Andalucía","745"
"23062026","0","","QJMOTOR","FORT 4.0 E5+","Santa Cruz de Tenerife","Canarias","350"
"23062026","0","","ZONTES","125X","Pontevedra","Galicia","125"
"23062026","0","","YAMAHA","NMAX 125","Jaén","Andalucía","125"
"23062026","0","","HONDA","FORZA 750","Palmas (Las)","Canarias","745"
"23062026","0","","PIAGGIO","VESPA PRIMAVERA 125","Santa Cruz de Tenerife","Canarias","124"
"23062026","0","","KYMCO","PEOPLE S 125 E5+","Girona","Cataluña","125"
"23062026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"23062026","0","","YAMAHA","RayZR 125","Sevilla","Andalucía","125"
"23062026","0","","BENDA","V302C","Navarra","Comunidad Foral de Navarra","298"
"23062026","0","","KEEWAY","M502N","Barcelona","Cataluña","486"
"23062026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"23062026","0","","BMW","F 900 GS","Barcelona","Cataluña","895"
"23062026","0","","YAMAHA","NMAX 125","Cantabria","Cantabria","125"
