FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"06052026","0","","ZERO MOTORCYCLES","SR ZF15.6","0","7.76","2","MISLATA","V","MU","06052026","46920","X","","B00","46169","MISLATA","40.00","A","","FG","0X4P","142","454","L3e","","115","0400","BEV","016400","","","","",""
"06052026","0","","SILENCE","S01","0","1.35","2","GURB","B","GI","06052026","08503","X","","B00","08100","GURB","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"06052026","0","","EFUN","LION","125","2.14","2","CÁRCER","V","V","06052026","46294","D","","B00","46084","CARCER","11.00","A1","","1","0","158","371","L3e","","57","0400","BEV","021600","","","","",""
"06052026","0","","SILENCE","S01","0","1.35","2","MADRID","M","SG","06052026","28035","D","","B00","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"06052026","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","ALMERÍA","AL","AL","06052026","04007","D","","B00","04013","ALMERIA","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"06052026","0","","STARK","VARG","0","1.74","1","LOMA CABRERA","AL","AL","06052026","04120","X","","B00","04013","ALMERIA","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"06052026","0","","VMOTO","CITI","0","0.68","2","BARCELONA","B","SG","06052026","08031","D","","B00","08019","BARCELONA","3.50","A1","","2","1","92","280","L3e","","39","0400","BEV","007000","","","","",""
"06052026","0","","SILENCE","S01","0","1.35","2","SANT JOAN DESPI","B","B","06052026","08970","D","","B00","08217","S JOAN DESPI","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"06052026","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","EJIDO, EL","AL","AL","06052026","04700","D","","B00","04902","EL EJIDO","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"06052026","0","","EFUN","PUSA90","0","1.07","2","JEREZ DE LA FRONTERA","CA","CA","06052026","11406","D","","B00","11020","JEREZ DE LA FTRA","5.50","A1","","02","01","90","261","L3e","","43","0400","BEV","011300","","","","",""
"06052026","0","","EFUN","LION","125","2.14","2","ARANJUEZ","M","SG","06052026","28300","D","","B00","28013","ARANJUEZ","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"06052026","0","","VELCA","TRAMONTANA S","0","0.97","2","SANLUCAR DE BARRAMEDA","CA","CA","06052026","11540","D","","B00","11032","SANLUCAR BARRAMEDA","5.00","A1","","D","1","83","286","L3e","","38","0400","BEV","012000","","","","",""
"06052026","0","","SILENCE","SEAT MÓ 125 PERFORMANC","0","1.45","2","ALMERÍA","AL","AL","06052026","04009","D","","B00","04013","ALMERIA","7.50","A1","","8","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"06052026","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","ALMERÍA","AL","AL","06052026","04007","D","","B00","04013","ALMERIA","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"06052026","0","","EFUN","TIGER 100","0","1.36","2","PURCHIL","GR","GR","06052026","18102","D","","B00","18911","VEGAS DEL GENIL","7.10","A1","","04","01","101","306","L3e","","48","0400","BEV","020100","","","","",""
"06052026","0","","VELCA","ONE","0","1.36","2","SANT JOAN DE LABRITJA","IB","IB","06052026","07810","D","","B00","07050","SAN JUAN BAUTISTA","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"06052026","0","","VELCA","EON","0","2.14","2","PORTUGALETE","BI","BI","06052026","48920","D","","B00","48078","PORTUGALETE","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"06052026","0","","SILENCE","S02","0","1.35","2","VALVERDE DEL CAMINO","H","SE","06052026","21600","D","","B00","21072","VALVERDE DEL CAMINO","7.00","A1","","1","2","105","330","L3e","ND","70","0400","BEV","013300","","","","",""
"06052026","0","","SILENCE","S01","0","1.35","2","SANTA COLOMA DE GRAMENET","B","B","06052026","08923","D","","B00","08245","S COLOMA GRAMENET","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"06052026","0","","EFUN","LION","125","2.14","2","PAIPORTA","V","V","06052026","46200","D","","B00","46186","PAIPORTA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"06052026","0","","EFUN","PUSA90","0","1.07","2","LAIÑO (SAN XIAN)","C","AB","06052026","15981","D","","B00","15033","DODRO","5.50","A1","","02","01","90","261","L3e","","43","0400","BEV","011300","","","","",""
"06052026","0","","RODEA","NG-01","0","0.91","2","VALVERDE DEL CAMINO","H","M","06052026","21600","D","","B00","21072","VALVERDE DEL CAMINO","4.70","A1","","MD80A","MDPAA","86","259","L3e","","35","0400","BEV","009000","","","","",""
"06052026","0","","EFUN","LION","125","2.14","2","PUERTO DE SANTA MARIA, E","CA","CA","06052026","11500","D","","B00","11027","EL PUERTO STA MARIA","11.00","A1","","1","0","158","371","L3e","","57","0400","BEV","021600","","","","",""
"06052026","0","","SILENCE","S01+","0","1.45","2","S'AGARO","GI","GI","06052026","17248","D","","B00","17048","CASTELL PLATJA D ARO","7.50","A1","","7","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"06052026","0","","SILENCE","S01","0","1.35","2","FUENLABRADA","M","M","06052026","28940","D","","B00","28058","FUENLABRADA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"06052026","0","","E-BROH","BRAVO GLE","0","0.97","2","CAMBRILS","T","B","06052026","43850","D","","B00","43038","CAMBRILS","5.00","A1","","NM5000D","NM5000D-A10","119","304","L3e","ND","58","0400","BEV","012300","","","","",""
"06052026","0","","STARK","VARG","0","1.74","1","AZKOITIA","SS","SS","06052026","20720","D","","B00","20017","AZKOITIA","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"06052026","0","","NIU","MQI GT EVO ESTANDAR E5","0","1.26","2","MADRID","M","A","06052026","28041","D","","B00","28079","MADRID","6.50","A1","","GA-M","03","100","269","L3e","","40","0400","BEV","006700","","","","",""
"06052026","0","","EFUN","LION","125","2.14","2","GIBRALEON","H","H","06052026","21500","D","","B00","21035","GIBRALEON","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"06052026","0","","NEXT","V5","0","1.94","2","VALENCIA","V","A","06052026","46015","X","","B00","46250","VALENCIA","10.00","A1","","EF","E","118","348","L3e","ND","87","0400","BEV","012500","","","","",""
