FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"11052026","0","","RODEA","NG-01","0","0.91","2","MADRID","M","M","11052026","28007","D","","B00","28079","MADRID","4.70","A1","","MD80A","MDPAA","86","259","L3e","","35","0400","BEV","009000","","","","",""
"11052026","0","","SILENCE","S02","0","1.35","2","BARCELONA","B","B","11052026","08008","X","","A01","08019","BARCELONA","7.00","A1","","1","2","105","330","L3e","ND","70","0400","BEV","013300","","","","",""
"11052026","0","","OXWIN","ES1 PRO","0","0.97","2","GRANADA","GR","MA","11052026","18003","X","","A01","18087","GRANADA","5.00","A1","","01","01","90","288","L3e","","32","0400","BEV","010700","","","","",""
"11052026","0","","EFUN","LION","125","2.14","2","GETAFE","M","SG","11052026","28903","D","","B00","28065","GETAFE","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"11052026","0","","SILENCE","S01+","0","1.45","2","MADRID","M","M","11052026","28020","D","","B00","28079","MADRID","7.50","A1","","7","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"11052026","0","","RODEA","NG-01","0","0.91","2","MADRID","M","M","11052026","28033","D","","B00","28079","MADRID","4.70","A1","","MD80A","MDPAA","86","259","L3e","","35","0400","BEV","009000","","","","",""
"11052026","0","","SILENCE","S02","0","0.77","2","MADRID","M","M","11052026","28033","D","","B00","28079","MADRID","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"11052026","0","","EFUN","LION","125","2.14","2","BENIDORM","A","A","11052026","03502","D","","B00","03031","BENIDORM","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"11052026","0","","ZERO MOTORCYCLES","S 15.6","0","2.13","2","BARCELONA","B","SG","11052026","08034","D","","B00","08019","BARCELONA","11.00","A1","","FS","065P","143","454","L3e","ND","83","0400","BEV","019300","","","","",""
"11052026","0","","OXWIN","ES1 PRO","0","0.97","2","GRANADA","GR","MA","11052026","18003","X","","A01","18087","GRANADA","5.00","A1","","01","01","90","288","L3e","","32","0400","BEV","010700","","","","",""
"11052026","0","","STARK","VARG","0","1.74","1","ALCORCÓN","M","M","11052026","28922","X","","B00","28007","ALCORCON","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"11052026","0","","EFUN","LION","125","2.14","2","BOLLULLOS DE LA MITACION","SE","H","11052026","41110","D","","B00","41016","BOLLULLOS MITACION","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"11052026","0","","OXWIN","ES1 PRO","0","0.97","2","GRANADA","GR","MA","11052026","18003","X","","A01","18087","GRANADA","5.00","A1","","01","01","90","288","L3e","","32","0400","BEV","010700","","","","",""
"11052026","0","","VELCA","CALIMA S","0","0.99","2","MADRID","M","M","11052026","28047","D","","B00","28079","MADRID","5.15","A1","","1","6","84","256","L3e","","36","0400","BEV","008600","","","","",""
